#                           Boiler Efficiency Data File
#                           ===========================
#
#                           (C) Crown Copyright 2015
#
#
#     Boiler efficiency tests are subject to a degree of measurement uncertainty.
#     Consequently small differences in the efficiency values calculated from them
#     are not significant and should not be relied on when comparing boilers.
#     Statistical analysis suggests that if two boilers have SEDBUK values 3   
#     percentage points apart then there is 95% confidence that the boiler with the
#     higher value is more efficient.
#
#
#
# *** Please be aware that the revision numbers on the control lines may not always
# *** be 1 more than the last file you received. There may have been additional
# *** increments in between.
#
$001,386,2015,12,17
#
#
$191,291,25,2015,12,08
# Table 191 (Current fuel prices) follows ...
#
1,1,95,4.32,2015/Dec/08 14:40
1,2,70,8.15,2015/Dec/08 14:40
1,3,0,10.44,2015/Dec/08 14:40
2,4,0,5.06,2015/Dec/08 14:40
3,11,0,4.07,2015/Dec/08 14:40
3,15,0,4.09,2015/Dec/08 14:40
3,12,0,5.09,2015/Dec/08 14:40
3,20,0,4.65,2013/Dec/10 16:52
3,22,0,6.02,2015/Dec/08 14:40
3,23,0,5.48,2015/Dec/08 14:40
3,21,0,3.41,2015/Dec/08 14:40
3,10,0,4.42,2015/Dec/08 14:40
4,30,0,15.32,2015/Dec/08 14:40
4,32,10,18.15,2015/Dec/08 14:40
4,31,0,6.86,2015/Dec/08 14:40
4,34,9,17.43,2015/Dec/08 14:40
4,33,0,9.58,2015/Dec/08 14:40
4,35,43,9.04,2015/Dec/08 14:40
4,36,0,15.32,2015/Dec/08 14:40
5,47,95,5.27,2015/Dec/08 14:40
6,48,0,3.69,2015/Dec/08 14:40
#
# ... end of Table 191 Format 291
#
#
$301,207,57,2015,09,16
# Table 301 (Manufacturers) follows ...
#
010409,000050,Heating World Group,Heating World Group,Grandee System Condensing,W 23/28,,2005,current,4,2,1,1,2,3,1,23,26,A,,91.4,2,,201,1,1,,,0,,0,0,,,,,,,,2012/Mar/27 10:12
010407,000050,Heating World Group,Heating World Group,Grandee Standard Condensing External,W 23/28,,2005,current,4,2,2,1,2,3,1,23,26,A,,91.4,2,,201,1,1,,,0,,0,0,,,,,,,,2012/Mar/27 10:12
010406,000050,Heating World Group,Heating World Group,Grandee System Condensing External,W 23/28,,2005,current,4,2,2,1,2,3,1,23,26,A,,91.4,2,,201,1,1,,,0,,0,0,,,,,,,,2012/Mar/27 10:12
010418,000050,Heating World Group,Heating World Group,Grandee System Condensing External,FS 23/30,,2005,current,4,2,2,1,2,3,1,23,26,A,,91.4,2,,201,1,1,,,0,,0,0,,,,,,,,2012/Mar/27 10:12
010134,000056,Mistral Boilers,Mistral,CBH4 - 1215,Boiler House,,2004,current,4,1,1,1,2,3,1,35.2,44,A,,91.4,2,,201,1,1,,,0,,0,0,,,,,,,,2012/Mar/27 10:12
010138,000056,Mistral Boilers,Mistral,COD4 - SS - 1215,Outdoor Sealed System,,2004,current,4,1,2,1,2,3,1,35.2,44,A,,91.4,2,,201,1,1,,,0,,0,0,,,,,,,,2012/Mar/27 10:12
010137,000056,Mistral Boilers,Mistral,COD3 - SS - 9012,Outdoor Sealed System,,2004,current,4,1,2,1,2,3,1,26.4,35.2,A,,91.4,2,,201,1,1,,,0,,0,0,,,,,,,,2012/Mar/27 10:12
010136,000056,Mistral Boilers,Mistral,COD4 - 1215,Outdoor,,2004,current,4,1,2,1,2,3,1,35.2,44,A,,91.4,2,,201,1,1,,,0,,0,0,,,,,,,,2012/Mar/27 10:12
010135,000056,Mistral Boilers,Mistral,COD3 - 9012,Outdoor,,2004,current,4,1,2,1,2,3,1,26.4,35.2,A,,91.4,2,,201,1,1,,,0,,0,0,,,,,,,,2012/Mar/27 10:12
010127,000056,Mistral Boilers,Mistral,CKUT4 - 1215,Kitchen Utility,,2004,current,4,1,1,1,2,3,1,35.2,44,A,,91.4,2,,201,1,1,,,0,,0,0,,,,,,,,2012/Mar/27 10:12
010128,000056,Mistral Boilers,Mistral,CKUT 3 - 9012,Kitchen Utility,,2004,current,4,1,1,1,2,3,1,26.4,35.2,A,,91.4,2,,201,1,1,,,0,,0,0,,,,,,,,2012/Mar/27 10:12
010129,000056,Mistral Boilers,Mistral,CK4 - 1215,Kitchen,,2004,current,4,1,1,1,2,3,1,35.2,44,A,,91.4,2,,201,1,1,,,0,,0,0,,,,,,,,2012/Mar/27 10:12
010133,000056,Mistral Boilers,Mistral,CBH3 - 9012,Boiler House,,2004,current,4,1,1,1,2,3,1,26.4,35.2,A,,91.4,2,,201,1,1,,,0,,0,0,,,,,,,,2012/Mar/27 10:12
010130,000056,Mistral Boilers,Mistral,CK 3 - 9012,Kitchen,,2004,current,4,1,1,1,2,3,1,26.4,35.2,A,,91.4,2,,201,1,1,,,0,,0,0,,,,,,,,2012/Mar/27 10:12
010132,000056,Mistral Boilers,Mistral,CS4 - 1215,Sealed System,,2004,current,4,1,1,1,2,3,1,35.2,44,A,,91.4,2,,201,1,1,,,0,,0,0,,,,,,,,2012/Mar/27 10:12
010131,000056,Mistral Boilers,Mistral,CS3 - 9012,Sealed System,,2004,current,4,1,1,1,2,3,1,26.4,35.2,A,,91.4,2,,201,1,1,,,0,,0,0,,,,,,,,2012/Mar/27 10:12
015573,000245,Gerkros Boilers (Tipperary) Limited,Gerkros,90 120 Oil Condensing Boiler,Boiler House Model,,2007,current,4,1,2,1,2,3,1,27.06,35.67,A,,91.4,2,,201,1,1,250,0,0,,,0,,,,,,,,2012/Mar/27 10:12
015572,000245,Gerkros Boilers (Tipperary) Limited,Gerkros,90 120 Oil Condensing Boiler,Cosyman,,2007,current,4,1,2,1,2,3,1,27.06,35.67,A,,91.4,2,,201,1,1,250,0,0,,,0,,,,,,,,2012/Mar/27 10:12
015510,000245,Gerkros Boilers (Tipperary) Limited,Gerkros,90 120 Oil Condensing Boiler,Utility Model,,2007,current,4,1,2,1,2,3,1,27.06,35.67,A,,91.4,2,,201,1,1,250,0,0,,,0,,,,,,,,2012/Mar/27 10:12
016041,000259,Grandee Boilers,Grandee,GSCW 23/28 Ext,,,2008,current,4,2,2,1,2,3,1,23,26,A,,91.4,2,,201,1,1,,,0,,,0,,,,,,,,2012/Mar/27 10:12
016042,000259,Grandee Boilers,Grandee,GCW 23/28 Ext,,,2008,current,4,2,2,1,2,3,1,23,26,A,,91.4,2,,201,1,1,,,0,,,0,,,,,,,,2012/Mar/27 10:12
016039,000259,Grandee Boilers,Grandee,GCF 23/30,,,2008,current,4,1,1,1,2,3,1,23,26,A,,91.4,2,,201,1,1,,,0,,,0,,,,,,,,2012/Mar/27 10:12
016036,000259,Grandee Boilers,Grandee,GSCF 23/30,,,2008,current,4,1,1,1,2,3,1,23,26,A,,91.4,2,,201,1,1,,,0,,,0,,,,,,,,2012/Mar/27 10:12
016044,000259,Grandee Boilers,Grandee,GCW 23/28,,,2008,current,4,2,1,1,2,3,1,23,26,A,,91.4,2,,201,1,1,,,0,,,0,,,,,,,,2012/Mar/27 10:12
016043,000259,Grandee Boilers,Grandee,GSCW 23/28,,,2008,current,4,2,1,1,2,3,1,23,26,A,,91.4,2,,201,1,1,,,0,,,0,,,,,,,,2012/Mar/27 10:12
016593,000056,Mistral Boilers,Mistral,Lo-Nox BF CC2 Plus 20/27,,,2010,current,4,1,1,2,2,3,1,20,27,A,,91.3,2,,202,1,1,,,0,,,,,,,,,,,2010/Nov/30 10:26
016611,000056,Mistral Boilers,Mistral,Lo-Nox BF CODC4 Plus 35/42,,,2010,current,4,1,2,2,2,3,1,35,42,A,,91.3,2,,202,1,1,,,0,,,,,,,,,,,2010/Nov/30 10:27
016610,000056,Mistral Boilers,Mistral,Lo-Nox BF CODC3 27/35,,,2010,current,4,1,2,2,2,3,1,27,35,A,,91.3,2,,202,1,1,,,0,,,,,,,,,,,2010/Nov/30 10:27
016609,000056,Mistral Boilers,Mistral,Lo-Nox BF CODC2 Plus 20/27,,,2010,current,4,1,2,2,2,3,1,20,27,A,,91.3,2,,202,1,1,,,0,,,,,,,,,,,2010/Nov/30 10:27
016608,000056,Mistral Boilers,Mistral,Lo-Nox BF CODC1 Plus 15/20,,,2010,current,4,1,2,2,2,3,1,15,20,A,,91.3,2,,202,1,1,,,0,,,,,,,,,,,2010/Nov/30 10:27
016607,000056,Mistral Boilers,Mistral,Lo-Nox BF CODC4 35/42,,,2010,current,4,1,2,2,2,3,1,35,42,A,,91.3,2,,202,1,1,,,0,,,,,,,,,,,2010/Nov/30 10:27
016606,000056,Mistral Boilers,Mistral,Lo-Nox BF CODC3 Plus 27/35,,,2010,current,4,1,2,2,2,3,1,27,35,A,,91.3,2,,202,1,1,,,0,,,,,,,,,,,2010/Nov/30 10:27
016605,000056,Mistral Boilers,Mistral,Lo-Nox BF CODC2 20/27,,,2010,current,4,1,2,2,2,3,1,20,27,A,,91.3,2,,202,1,1,,,0,,,,,,,,,,,2010/Nov/30 10:27
016604,000056,Mistral Boilers,Mistral,Lo-Nox BF CODC1 15/20,,,2010,current,4,1,2,2,2,3,1,15,20,A,,91.3,2,,202,1,1,,,0,,,,,,,,,,,2010/Nov/30 10:27
016594,000056,Mistral Boilers,Mistral,Lo-Nox BF CC3 Plus 27/35,,,2010,current,4,1,1,2,2,3,1,27,35,A,,91.3,2,,202,1,1,,,0,,,,,,,,,,,2010/Nov/30 10:26
016592,000056,Mistral Boilers,Mistral,Lo-Nox BF CC1 Plus 15/20,,,2010,current,4,1,1,2,2,3,1,15,20,A,,91.3,2,,202,1,1,,,0,,,,,,,,,,,2010/Nov/30 10:26
016591,000056,Mistral Boilers,Mistral,Lo-Nox BF CC4 35/42,,,2010,current,4,1,1,2,2,3,1,35,42,A,,91.3,2,,202,1,1,,,0,,,,,,,,,,,2010/Nov/30 10:26
016590,000056,Mistral Boilers,Mistral,Lo-Nox BF CC3 27/35,,,2010,current,4,1,1,2,2,3,1,27,35,A,,91.3,2,,202,1,1,,,0,,,,,,,,,,,2010/Nov/30 10:26
016589,000056,Mistral Boilers,Mistral,Lo-Nox BF CC2 20/27,,,2010,current,4,1,1,2,2,3,1,20,27,A,,91.3,2,,202,1,1,,,0,,,,,,,,,,,2010/Nov/30 10:26
016588,000056,Mistral Boilers,Mistral,Lo-Nox BF CC1 15/20,,,2010,current,4,1,1,2,2,3,1,15,20,A,,91.3,2,,202,1,1,,,0,,,,,,,,,,,2010/Nov/30 10:26
016595,000056,Mistral Boilers,Mistral,Lo-Nox BF CC4 Plus 35/42,,,2010,current,4,1,1,2,2,3,1,35,42,A,,91.3,2,,202,1,1,,,0,,,,,,,,,,,2010/Nov/30 10:26
015511,000003,Atlantic 2000,Atlantic Boilers,KDB-200NHC,,,2007,current,4,1,1,2,2,3,2,23.8,25.0,A,,91.2,2,,202,1,1,143,5,0,,,,,,,,,,,2012/Jun/28 11:04
015567,000245,Gerkros Boilers (Tipperary) Limited,Gerkros,50 70 Oil Condensing Boiler,Boiler House Model,,2007,current,4,1,2,1,2,3,1,14.65,20.69,A,,91.2,2,,201,1,1,250,0,0,,,0,,,,,,,,2012/Mar/27 10:12
015565,000245,Gerkros Boilers (Tipperary) Limited,Gerkros,50 70 Oil Condensing Boiler,Cosyman,,2007,current,4,1,2,1,2,3,1,14.65,20.69,A,,91.2,2,,201,1,1,250,0,0,,,0,,,,,,,,2012/Mar/27 10:12
016720,000268,KD Navien,Saturn,NHC,25B,,2006,current,4,1,1,2,2,1,2,24,24,A,,91.2,2,,202,1,1,143,115,0,,,,,,,,,,,2011/Nov/09 10:04
017321,000268,KD Navien,Saturn,NHC 25 E,,,2006,current,4,1,2,2,2,1,2,25.129,25.129,A,,91.2,2,,202,1,1,143,115,0,,,,,,,,,,,2014/Oct/17 09:16
016191,000098,HRM Boilers,HRM,X-Ternal System,12/14 Condensing a,,2009,current,4,2,2,1,2,2,2,12,15.7,A,,91.1,2,,201,1,1,110,0,0,,,0,,,,,,,,2012/Mar/27 10:12
016193,000098,HRM Boilers,HRM,Wallstar,12/14 Condensing a,,2009,current,4,2,1,1,2,2,2,12,15.7,A,,91.1,2,,201,1,1,110,0,0,,,0,,,,,,,,2012/Mar/27 10:12
016722,000268,KD Navien,Saturn,NHC,30B,,2006,current,4,1,1,2,2,1,2,30,30,A,,91.1,2,,202,1,1,150,121,0,,,,,,,,,,,2014/Nov/25 09:39
017322,000268,KD Navien,Saturn,NHC 30 E,,,2006,current,4,1,2,2,2,1,2,30,30,A,,91.1,2,,202,1,1,150,121,0,,,,,,,,,,,2014/Nov/26 08:51
015512,000003,Atlantic 2000,Atlantic Boilers,KDB-350NHC,,,2007,current,4,1,1,2,2,3,2,37.8,40.7,A,,91.0,2,,202,1,1,199,5,0,,,,,,,,,,,2012/Jun/28 11:04
016721,000268,KD Navien,Saturn,NHC,41B,,2006,current,4,1,1,2,2,1,2,38,38,A,,91.0,2,,202,1,1,199,140,0,,,,,,,,,,,2011/Nov/09 10:04
017323,000268,KD Navien,Saturn,NHC 41 E,,,2006,current,4,1,2,2,2,1,2,36.849,36.849,A,,91.0,2,,202,1,1,199,140,0,,,,,,,,,,,2014/Oct/17 09:16
010333,000204,Archie Kidd (Thermal),Kidd VHE,2,Kerosene,,,current,4,1,1,1,2,3,2,29.3,47,A,,91,2,,201,1,1,90,,0,,0,0,,,,,,,,2012/Mar/27 10:12
015493,000218,Turkington Engineering,Turco,Senator,27/38 Combi,,2007,current,4,1,1,2,2,3,1,27,37.8,A,,90.9,2,,202,1,1,,,0,,,0,,,,,,,,2007/Jul/20 09:06
015495,000218,Turkington Engineering,Eurocal,Countryman,27/38 Outdoor Combi,,2007,current,4,1,2,2,2,3,1,27,37.8,A,,90.9,2,,202,1,1,,,0,,,0,,,,,,,,2007/Jul/20 09:06
015496,000218,Turkington Engineering,Eurocal,Senator,27/38 Combi,,2007,current,4,1,1,2,2,3,1,27,37.8,A,,90.9,2,,202,1,1,,,0,,,0,,,,,,,,2007/Jul/20 09:06
015499,000218,Turkington Engineering,Eurocal,Countryman,27/38 Slimline Outdoor,,2007,current,4,1,2,2,2,3,1,27,37.8,A,,90.9,2,,202,1,1,,,0,,,0,,,,,,,,2007/Jul/20 09:08
015492,000218,Turkington Engineering,Turco,Countryman,27/38 Outdoor Combi,,2007,current,4,1,2,2,2,3,1,27,37.8,A,,90.9,2,,202,1,1,,,0,,,0,,,,,,,,2007/Jul/20 09:04
016021,000259,Grandee Boilers,Grandee,GCF 10-15,,,2008,current,4,1,1,1,2,3,1,10,12,A,,90.8,2,,201,1,1,,,0,,,0,,,,,,,,2012/Mar/27 10:12
016024,000259,Grandee Boilers,Grandee,GSCW 10-15,,,2008,current,4,2,1,1,2,3,1,10,12,A,,90.8,2,,201,1,1,,,0,,,0,,,,,,,,2012/Mar/27 10:12
016025,000259,Grandee Boilers,Grandee,GSCW 10-15 Ext,,,2008,current,4,2,2,1,2,3,1,10,15,A,,90.8,2,,201,1,1,,,0,,,0,,,,,,,,2012/Mar/27 10:12
016020,000259,Grandee Boilers,Grandee,GSCF 10-15,,,2008,current,4,1,1,1,2,3,1,10,12,A,,90.8,2,,201,1,1,,,0,,,0,,,,,,,,2012/Mar/27 10:12
016026,000259,Grandee Boilers,Grandee,GCW 10-15 Ext,,,2008,current,4,2,2,1,2,3,1,10,15,A,,90.8,2,,201,1,1,,,0,,,0,,,,,,,,2012/Mar/27 10:12
016027,000259,Grandee Boilers,Grandee,GCW 10-15,,,2008,current,4,2,1,1,2,3,1,10,12,A,,90.8,2,,201,1,1,,,0,,,0,,,,,,,,2012/Mar/27 10:12
008620,000035,Worcester Heat Systems,Worcester,Greenstar HE 12/22,RS,49AS036R,2001,current,4,1,1,1,2,2,2,14.1,21.1,A,,90.7,2,,201,1,1,,,0,,0,0,,,,,,,,2012/Mar/27 10:12
009517,000212,Geminox SA,Geminox,FCX,,,1998,current,4,1,1,1,2,3,2,19.2,23.9,A,,90.7,2,,201,1,1,210,15,0,,0,0,,,,,,,,2012/Mar/27 10:12
015488,000218,Turkington Engineering,Eurocal,Senator,21/27 Combi,,2007,current,4,1,1,2,2,3,1,21,27.9,A,,90.7,2,,202,1,1,,,0,,,0,,,,,,,,2007/Jul/20 08:53
015485,000218,Turkington Engineering,Turco,Senator,21/27 Combi,,2007,current,4,1,1,2,2,3,1,21,27.9,A,,90.7,2,,202,1,1,,,0,,,0,,,,,,,,2007/Jul/20 08:52
015484,000218,Turkington Engineering,Turco,Countryman,21/27 Outdoor Combi,,2007,current,4,1,2,2,2,3,1,21,27.9,A,,90.7,2,,202,1,1,,,0,,,0,,,,,,,,2007/Jul/20 08:52
015487,000218,Turkington Engineering,Eurocal,Countryman,21/27 Outdoor Combi,,2007,current,4,1,2,2,2,3,1,21,27.9,A,,90.7,2,,202,1,1,,,0,,,0,,,,,,,,2007/Jul/20 08:53
017031,000223,Firebird Boilers,Rhino Savannah,RC26/35 Combi Boiler,,,2012,current,4,1,1,2,2,2,1,26,35,A,,90.6,2,,202,1,1,38,0,0,,,,,,,,,,,2013/Aug/29 14:34
017032,000223,Firebird Boilers,Rhino Savannah,RP26/35 Combipac,,,2012,current,4,1,2,2,2,1,1,26,35,A,,90.6,2,,202,1,1,38,0,0,,,,,,,,,,,2013/Aug/29 14:34
010334,000204,Archie Kidd (Thermal),Kidd VHE,260,Kerosene,,,current,4,1,1,1,2,3,2,58.6,>70kW,A,,90.5,2,,201,1,1,125,,0,,0,0,,,,,,,,2012/Mar/27 10:12
017519,000035,Bosch Thermotechnology,Worcester,Greenstar Heatslave II,12/18 ErP,,2015,current,4,1,1,2,2,3,1,12,18,A,,90.4,2,,203,1,1,194,1.7,1,1,,42,25,1,84,,,,,2015/Aug/17 10:19
017135,000035,Worcester Bosch Group,Worcester,Greenstar Heatslave II,12/18,,2013,current,4,1,1,2,2,3,1,12,18,A,,90.4,2,,203,1,1,230,1.7,1,1,,42,25,3,84,,,,,2015/Feb/23 10:44
017516,000035,Bosch Thermotechnology,Worcester,Greenstar Heatslave II External,12/18 ErP,,2015,current,4,1,2,2,2,2,1,12,18,A,,90.4,2,,203,1,1,194,1.7,1,1,,42,25,1,84,,,,,2015/Aug/17 10:15
017136,000035,Worcester Bosch Group,Worcester,Greenstar Heatslave II External,12/18,,2013,current,4,1,2,2,2,2,1,12,18,A,,90.4,2,,203,1,1,230,1.7,1,1,,42,25,3,84,,,,,2015/Feb/23 10:45
016717,000213,Fonderie Sime SpA,Sime,Estelle HE,B4 INOX,,2010,current,4,1,1,2,2,3,2,28.8,28.8,A,,90.4,2,,202,1,1,260,0.1,0,,,,,,,,,,,2015/Oct/08 11:39
015090,000035,Worcester Bosch Group,Worcester,Greenstar Heatslave,25/32,,2006,current,4,1,1,2,2,3,2,25,32,A,,90.3,2,,203,1,1,123,0,1,1,0,69,25,3,82,,,,,2013/Feb/27 11:52
015237,000035,Worcester Bosch Group,Worcester,Greenstar Heatslave External,25/32,,2007,current,4,1,2,2,2,2,2,25,32,A,,90.3,2,,203,1,1,263,0,1,1,0,69,25,3,82,,,,,2009/Oct/28 10:02
008083,000204,Archie Kidd (Thermal),Kidd VHE,1,Kerosene,,1982,current,4,1,2,1,2,3,1,17.6,27.2,A,,90.3,2,,201,1,1,90,,0,,0,0,,,,,,,,2012/Mar/27 10:12
015235,000035,Worcester Bosch Group,Worcester,Greenstar Heatslave External,12/18,,2007,current,4,1,2,2,2,2,2,12,18,A,,90.2,2,,203,1,1,240,0,1,1,0,69,25,3,82,,,,,2009/Oct/28 10:02
015091,000035,Worcester Bosch Group,Worcester,Greenstar Heatslave,12/18,,2006,current,4,1,1,2,2,3,2,12,18,A,,90.2,2,,203,1,1,135,0,1,1,0,69,25,3,82,,,,,2013/Feb/27 11:52
017517,000035,Bosch Thermotechnology,Worcester,Greenstar Heatslave II External,18/25 ErP,,2015,current,4,1,2,2,2,2,1,18,25,A,,90.2,2,,203,1,1,194,1.7,1,1,,42,25,1,86,,,,,2015/Aug/17 10:13
017138,000035,Worcester Bosch Group,Worcester,Greenstar Heatslave II External,18/25,,2013,current,4,1,2,2,2,2,1,18,25,A,,90.2,2,,203,1,1,230,1.7,1,1,,42,25,3,86,,,,,2015/Feb/23 10:46
017520,000035,Bosch Thermotechnology,Worcester,Greenstar Heatslave II,18/25 ErP,,2015,current,4,1,1,2,2,3,1,18,25,A,,90.2,2,,203,1,1,209,1.7,1,1,,42,25,1,86,,,,,2015/Aug/17 10:21
017137,000035,Worcester Bosch Group,Worcester,Greenstar Heatslave II,18/25,,2013,current,4,1,1,2,2,3,1,18,25,A,,90.2,2,,203,1,1,230,1.7,1,1,,42,25,3,86,,,,,2015/Feb/23 10:45
001687,000036,Yorkpark,Yorkpark,Yorkstar,20,FCX 20,1990,current,4,1,1,1,2,2,2,20,24,A,,90.2,2,,201,1,1,,,0,,0,0,,,,,,,,2012/Mar/27 10:12
015096,000048,Grant Engineering (UK),Grant,Vortex Condensing,Combi 21,,2006,current,4,1,1,2,2,3,2,21,21,A,,90.2,2,,203,1,1,,,1,,,40,25,3,,,,,,2015/Dec/04 08:36
015095,000048,Grant Engineering (UK),Grant,Vortex Outdoor,Combi 21,,2006,current,4,1,2,2,2,3,2,21,21,A,,90.2,2,,203,1,1,,,1,,,40,25,3,,,,,,2015/Dec/04 08:45
015345,000056,Mistral Boilers,Mistral,CC 26/40 Std Contract,,,2007,current,4,1,1,2,2,3,2,26,40,A,,90.2,2,,203,1,1,230,0,2,,0,35,25,3,,,,,,2007/Apr/24 00:00
015359,000056,Mistral Boilers,Mistral,CC3 26/35 plus,,,2007,current,4,1,1,2,2,3,2,26,35,A,,90.2,2,,203,1,1,230,0,2,,0,35,25,3,,,,,,2007/Apr/24 00:00
015358,000056,Mistral Boilers,Mistral,CC4 35/40 plus,,,2007,current,4,1,1,2,2,3,2,35,40,A,,90.2,2,,203,1,1,230,0,2,,0,35,25,3,,,,,,2007/Apr/24 00:00
015357,000056,Mistral Boilers,Mistral,CC 26/40 plus contract,,,2007,current,4,1,2,2,2,3,2,35,40,A,,90.2,2,,203,1,1,230,0,2,1,0,40,25,3,,,,,,2007/Mar/28 13:53
015356,000056,Mistral Boilers,Mistral,CODC4 35/40 plus,,,2007,current,4,1,2,2,2,3,2,35,40,A,,90.2,2,,203,1,1,230,0,2,,0,35,25,3,,,,,,2007/Apr/24 00:00
015355,000056,Mistral Boilers,Mistral,CODC 26/40 plus contract,,,2007,current,4,1,2,2,2,3,2,26,40,A,,90.2,2,,203,1,1,230,0,2,,0,35,25,3,,,,,,2007/Apr/24 00:00
015354,000056,Mistral Boilers,Mistral,CODC3 26/35 plus,,,2007,current,4,1,2,2,2,3,2,35,40,A,,90.2,2,,203,1,1,230,0,2,,0,35,25,3,,,,,,2007/Apr/24 00:00
015346,000056,Mistral Boilers,Mistral,CC4 35/40 Std,,,2007,current,4,1,1,2,2,3,2,35,40,A,,90.2,2,,203,1,1,230,0,2,,0,35,25,3,,,,,,2007/Apr/24 00:00
015344,000056,Mistral Boilers,Mistral,CODC 26/40 Std Contract,,,2007,current,4,1,2,2,2,3,2,26.4,40,A,,90.2,2,,203,1,1,230,0,2,,0,35,25,3,,,,,,2007/Apr/24 00:00
015347,000056,Mistral Boilers,Mistral,CC3 26/35 Std,,,2007,current,4,1,1,2,2,3,2,26,35,A,,90.2,2,,203,1,1,230,0,2,,0,35,25,3,,,,,,2007/Apr/24 00:00
015343,000056,Mistral Boilers,Mistral,CODC4 35/40 Std,,,2007,current,4,1,2,2,2,3,2,35,40,A,,90.2,2,,203,1,1,230,0,2,,0,35,25,3,,,,,,2007/Apr/24 00:00
015342,000056,Mistral Boilers,Mistral,CODC3 26/35 Std,,,2007,current,4,1,2,2,2,3,2,26,35,A,,90.2,2,,203,1,1,230,0,2,,0,35,25,3,,,,,,2007/Apr/24 00:00
016125,000260,GEM Heating Products,GEM,COD C3 26/35,,,2007,current,4,1,2,2,2,3,2,26,35,A,,90.2,2,,203,1,1,230,,2,1,0,35,25,3,,,,,,2009/Apr/30 10:22
016112,000260,GEM Heating Products,GEM,CC3 26/35,,,2007,current,4,1,1,2,2,3,2,26,35,A,,90.2,2,,203,1,1,,,2,1,0,35,25,3,,,,,,2009/Apr/30 10:17
016113,000260,GEM Heating Products,GEM,CC4 35/41,,,2007,current,4,1,2,2,2,3,2,35,40,A,,90.2,2,,203,1,1,230,,2,1,0,35,25,3,,,,,,2009/Apr/30 10:17
016128,000260,GEM Heating Products,GEM,COD C4 35/41,,,2007,current,4,1,2,2,2,3,2,35,40,A,,90.2,2,,203,1,1,230,,2,1,0,35,25,3,,,,,,2009/Apr/30 10:22
015236,000035,Worcester Bosch Group,Worcester,Greenstar Heatslave External,18/25,,2007,current,4,1,2,2,2,2,2,18,25,A,,90.1,2,,203,1,1,240,0,1,1,0,69,25,3,82,,,,,2009/Oct/28 10:02
010499,000035,Worcester Bosch Group,Worcester,Greenstar Heatslave,18/25-OSO-GB,,2005,current,4,1,1,2,2,3,2,18,25,A,,90.1,2,,203,1,1,240,0,1,1,0,69,25,3,82,,,,,2009/Oct/28 10:03
015714,000245,Gerkros Boilers (Tipperary) Limited,Gerkros,14.6 - 20.5 kW Oil Condensing Combi Boiler,,,2007,current,4,1,2,2,2,3,1,14.65,20.69,A,,90.1,2,,202,1,1,250,0,0,,,0,,,,,,,,2008/Feb/06 12:54
017521,000035,Bosch Thermotechnology,Worcester,Greenstar Heatslave II,25/32 ErP,,2015,current,4,1,1,2,2,3,1,25,32,A,,90.0,2,,203,1,1,233,1.7,1,1,,42,25,1,88,,,,,2015/Aug/17 10:23
017139,000035,Worcester Bosch Group,Worcester,Greenstar Heatslave II,25/32,,2013,current,4,1,1,2,2,3,1,25,32,A,,90.0,2,,203,1,1,250,1.7,1,1,,42,25,3,88,,,,,2015/Feb/23 10:47
017518,000035,Bosch Thermotechnology,Worcester,Greenstar Heatslave II External,25/32 ErP,,2015,current,4,1,2,2,2,2,1,25,32,A,,90.0,2,,203,1,1,233,1.7,1,1,,42,25,1,88,,,,,2015/Aug/17 10:17
017140,000035,Worcester Bosch Group,Worcester,Greenstar Heatslave II External,25/32,,2013,current,4,1,2,2,2,2,1,25,32,A,,90.0,2,,203,1,1,250,1.7,1,1,,42,25,3,88,,,,,2015/Feb/23 10:48
015471,000051,GAH Heating Products,Thermeco,BWEC 12/16,,,2007,current,4,2,2,1,2,1,2,12,16,A,,90.0,2,,201,1,1,75,0,0,,,0,,,,,,,,2012/Mar/27 10:12
015466,000051,GAH Heating Products,Thermeco,BWIC 12/16,,,2007,current,4,2,1,1,2,3,2,12,16,A,,90.0,2,,201,1,1,75,0,0,,,0,,,,,,,,2012/Mar/27 10:12
015472,000051,GAH Heating Products,Thermeco,BWESC 12/16,,,2007,current,4,2,2,1,2,1,2,12,16,A,,90.0,2,,201,1,1,75,,0,,,0,,,,,,,,2012/Mar/27 10:12
015473,000051,GAH Heating Products,Thermeco,BWISC 12/16,,,2007,current,4,2,1,1,2,3,2,12,16,A,,90.0,2,,201,1,1,75,,0,,,0,,,,,,,,2012/Mar/27 10:12
015310,000056,Mistral Boilers,Mistral,CC 15/26 Plus Contract,,,2007,current,4,1,1,2,2,3,2,15,26.4,A,,90.0,2,,203,1,1,230,0,2,1,0,35,25,3,,,,,,2009/May/21 11:41
015312,000056,Mistral Boilers,Mistral,CC1 15/20 Std,,,2007,current,4,1,1,2,2,3,2,15,20.5,A,,90.0,2,,203,1,1,230,0,2,,0,35,25,3,,,,,,2007/Apr/24 00:00
015313,000056,Mistral Boilers,Mistral,CC2 20/26 Std,,,2007,current,4,1,1,2,2,3,2,20.5,26.4,A,,90.0,2,,203,1,1,230,0,2,,0,35,25,3,,,,,,2009/May/21 11:41
015335,000056,Mistral Boilers,Mistral,CODC1 15/20 Plus,,,2007,current,4,1,2,2,2,3,2,15.0,20.5,A,,90.0,2,,203,1,1,230,0,2,,0,35,25,3,,,,,,2007/Apr/24 00:00
